ToPad;Continent;Country;Gender;Month;Number of Records;Sub type;Padded;Total;Type of Moving;viz
1;Asia;Philippines;Female;July;1;;1;0;By Agency;Segment
1;Asia;Quata;Female;July;1;;1;2;By Agency;Segment
1;Asia;Saudi Arabia;Female;July;1;;1;0;By Agency;Segment
1;Asia;Singapore;Female;July;1;;1;0;By Agency;Segment
1;Asia;South Korea;Female;July;1;;1;0;By Agency;Segment
1;Asia;Sudan;Female;July;1;;1;0;By Agency;Segment
1;Asia;Taiwan;Female;July;1;;1;329;By Agency;Segment
1;Asia;Turkey;Female;July;1;;1;0;By Agency;Segment
1;Asia;United Arab Emirate;Female;July;1;;1;0;By Agency;Segment
1;Asia;Vietnam;Female;July;1;;1;0;By Agency;Segment
1;Asia;Brunai;Female;June;1;;1;;By Agency;Segment
1;Asia;Brunai;Female;June;1;;1;0;By Agency;Segment
1;Asia;Cambodia;Female;June;1;;1;;By Agency;Segment
1;Asia;Cambodia;Female;June;1;;1;0;By Agency;Segment
1;Asia;Hongkong;Female;June;1;;1;;By Agency;Segment
1;Asia;Hongkong;Female;June;1;;1;1;By Agency;Segment
1;Asia;Indonesia;Female;June;1;;1;;By Agency;Segment
1;Asia;Indonesia;Female;June;1;;1;0;By Agency;Segment
1;Asia;Isarel;Female;June;1;;1;;By Agency;Segment
1;Asia;Isarel;Female;June;1;;1;0;By Agency;Segment
1;Asia;Japan;Female;June;1;;1;;By Agency;Segment
1;Asia;Japan;Female;June;1;;1;110;By Agency;Segment
1;Asia;Kuweit;Female;June;1;;1;;By Agency;Segment
1;Asia;Kuweit;Female;June;1;;1;0;By Agency;Segment
1;Asia;Laos;Female;June;1;;1;;By Agency;Segment
1;Asia;Laos;Female;June;1;;1;0;By Agency;Segment
1;Asia;Libea;Female;June;1;;1;;By Agency;Segment
1;Asia;Libea;Female;June;1;;1;0;By Agency;Segment
1;Asia;Malaysia;Female;June;1;;1;;By Agency;Segment
1;Asia;Malaysia;Female;June;1;;1;0;By Agency;Segment
1;Asia;Myanmar;Female;June;1;;1;;By Agency;Segment
1;Asia;Myanmar;Female;June;1;;1;0;By Agency;Segment
1;Asia;Oman;Female;June;1;;1;;By Agency;Segment
1;Asia;Oman;Female;June;1;;1;0;By Agency;Segment
1;Asia;Other countries in Asia;Female;June;1;;1;;By Agency;Segment
1;Asia;Other countries in Asia;Female;June;1;;1;0;By Agency;Segment
1;Asia;Other countries in Middle East;Female;June;1;;1;;By Agency;Segment
1;Asia;Other countries in Middle East;Female;June;1;;1;0;By Agency;Segment
1;Asia;Philippines;Female;June;1;;1;;By Agency;Segment
1;Asia;Philippines;Female;June;1;;1;0;By Agency;Segment
1;Asia;Quata;Female;June;1;;1;;By Agency;Segment
1;Asia;Quata;Female;June;1;;1;0;By Agency;Segment
1;Asia;Saudi Arabia;Female;June;1;;1;;By Agency;Segment
1;Asia;Saudi Arabia;Female;June;1;;1;0;By Agency;Segment
1;Asia;Singapore;Female;June;1;;1;;By Agency;Segment
1;Asia;Singapore;Female;June;1;;1;0;By Agency;Segment
1;Asia;South Korea;Female;June;1;;1;;By Agency;Segment
1;Asia;South Korea;Female;June;1;;1;0;By Agency;Segment
1;Asia;Sudan;Female;June;1;;1;;By Agency;Segment
1;Asia;Sudan;Female;June;1;;1;0;By Agency;Segment
1;Asia;Taiwan;Female;June;1;;1;;By Agency;Segment
1;Asia;Taiwan;Female;June;1;;1;483;By Agency;Segment
1;Asia;Turkey;Female;June;1;;1;;By Agency;Segment
1;Asia;Turkey;Female;June;1;;1;0;By Agency;Segment
1;Asia;United Arab Emirate;Female;June;1;;1;;By Agency;Segment
1;Asia;United Arab Emirate;Female;June;1;;1;0;By Agency;Segment
1;Asia;Vietnam;Female;June;1;;1;;By Agency;Segment
1;Asia;Vietnam;Female;June;1;;1;0;By Agency;Segment
1;Asia;Brunai;Female;March;1;;1;0;By Agency;Segment
1;Asia;Cambodia;Female;March;1;;1;0;By Agency;Segment
1;Asia;Hongkong;Female;March;1;;1;2;By Agency;Segment
1;Asia;Indonesia;Female;March;1;;1;0;By Agency;Segment
1;Asia;Isarel;Female;March;1;;1;0;By Agency;Segment
1;Asia;Japan;Female;March;1;;1;96;By Agency;Segment
1;Asia;Kuweit;Female;March;1;;1;2;By Agency;Segment
1;Asia;Laos;Female;March;1;;1;0;By Agency;Segment
1;Asia;Libea;Female;March;1;;1;0;By Agency;Segment
1;Asia;Malaysia;Female;March;1;;1;0;By Agency;Segment
1;Asia;Myanmar;Female;March;1;;1;0;By Agency;Segment
1;Asia;Oman;Female;March;1;;1;0;By Agency;Segment
1;Asia;Other countries in Asia;Female;March;1;;1;0;By Agency;Segment
1;Asia;Other countries in Middle East;Female;March;1;;1;0;By Agency;Segment
1;Asia;Philippines;Female;March;1;;1;0;By Agency;Segment
1;Asia;Quata;Female;March;1;;1;0;By Agency;Segment
1;Asia;Saudi Arabia;Female;March;1;;1;0;By Agency;Segment
1;Asia;Singapore;Female;March;1;;1;0;By Agency;Segment
1;Asia;South Korea;Female;March;1;;1;0;By Agency;Segment
1;Asia;Sudan;Female;March;1;;1;0;By Agency;Segment
1;Asia;Taiwan;Female;March;1;;1;283;By Agency;Segment
1;Asia;Turkey;Female;March;1;;1;0;By Agency;Segment
1;Asia;United Arab Emirate;Female;March;1;;1;0;By Agency;Segment
1;Asia;Vietnam;Female;March;1;;1;0;By Agency;Segment
1;Asia;Brunai;Female;May;1;;1;0;By Agency;Segment
1;Asia;Cambodia;Female;May;1;;1;0;By Agency;Segment
1;Asia;Hongkong;Female;May;1;;1;3;By Agency;Segment
1;Asia;Indonesia;Female;May;1;;1;0;By Agency;Segment
1;Asia;Isarel;Female;May;1;;1;0;By Agency;Segment
1;Asia;Japan;Female;May;1;;1;113;By Agency;Segment
1;Asia;Kuweit;Female;May;1;;1;0;By Agency;Segment
1;Asia;Laos;Female;May;1;;1;0;By Agency;Segment
1;Asia;Libea;Female;May;1;;1;0;By Agency;Segment
1;Asia;Malaysia;Female;May;1;;1;0;By Agency;Segment
1;Asia;Myanmar;Female;May;1;;1;0;By Agency;Segment
1;Asia;Oman;Female;May;1;;1;0;By Agency;Segment
1;Asia;Other countries in Asia;Female;May;1;;1;0;By Agency;Segment
1;Asia;Other countries in Middle East;Female;May;1;;1;0;By Agency;Segment
1;Asia;Philippines;Female;May;1;;1;0;By Agency;Segment
1;Asia;Quata;Female;May;1;;1;0;By Agency;Segment
1;Asia;Saudi Arabia;Female;May;1;;1;0;By Agency;Segment
1;Asia;Singapore;Female;May;1;;1;0;By Agency;Segment
1;Asia;South Korea;Female;May;1;;1;0;By Agency;Segment
1;Asia;Sudan;Female;May;1;;1;0;By Agency;Segment
1;Asia;Taiwan;Female;May;1;;1;360;By Agency;Segment
1;Asia;Turkey;Female;May;1;;1;0;By Agency;Segment
1;Asia;United Arab Emirate;Female;May;1;;1;0;By Agency;Segment
1;Asia;Vietnam;Female;May;1;;1;0;By Agency;Segment
1;Asia;Brunai;Female;November;1;;1;0;By Agency;Segment
1;Asia;Cambodia;Female;November;1;;1;0;By Agency;Segment
1;Asia;Hongkong;Female;November;1;;1;8;By Agency;Segment
1;Asia;Indonesia;Female;November;1;;1;0;By Agency;Segment
1;Asia;Isarel;Female;November;1;;1;0;By Agency;Segment
1;Asia;Japan;Female;November;1;;1;72;By Agency;Segment
1;Asia;Kuweit;Female;November;1;;1;0;By Agency;Segment
1;Asia;Laos;Female;November;1;;1;0;By Agency;Segment
1;Asia;Libea;Female;November;1;;1;0;By Agency;Segment
1;Asia;Malaysia;Female;November;1;;1;1;By Agency;Segment
1;Asia;Myanmar;Female;November;1;;1;0;By Agency;Segment
1;Asia;Oman;Female;November;1;;1;0;By Agency;Segment
1;Asia;Other countries in Asia;Female;November;1;;1;0;By Agency;Segment
1;Asia;Other countries in Middle East;Female;November;1;;1;0;By Agency;Segment
1;Asia;Philippines;Female;November;1;;1;0;By Agency;Segment
1;Asia;Quata;Female;November;1;;1;0;By Agency;Segment
1;Asia;Saudi Arabia;Female;November;1;;1;0;By Agency;Segment
1;Asia;Singapore;Female;November;1;;1;0;By Agency;Segment
1;Asia;South Korea;Female;November;1;;1;0;By Agency;Segment
1;Asia;Sudan;Female;November;1;;1;0;By Agency;Segment
1;Asia;Taiwan;Female;November;1;;1;395;By Agency;Segment
1;Asia;Turkey;Female;November;1;;1;0;By Agency;Segment
1;Asia;United Arab Emirate;Female;November;1;;1;0;By Agency;Segment
1;Asia;Vietnam;Female;November;1;;1;0;By Agency;Segment
1;Asia;Brunai;Female;October;1;;1;0;By Agency;Segment
1;Asia;Cambodia;Female;October;1;;1;0;By Agency;Segment
1;Asia;Hongkong;Female;October;1;;1;5;By Agency;Segment
1;Asia;Indonesia;Female;October;1;;1;0;By Agency;Segment
1;Asia;Isarel;Female;October;1;;1;0;By Agency;Segment
1;Asia;Japan;Female;October;1;;1;103;By Agency;Segment
1;Asia;Kuweit;Female;October;1;;1;1;By Agency;Segment
1;Asia;Laos;Female;October;1;;1;0;By Agency;Segment
1;Asia;Libea;Female;October;1;;1;0;By Agency;Segment
1;Asia;Malaysia;Female;October;1;;1;4;By Agency;Segment
1;Asia;Myanmar;Female;October;1;;1;0;By Agency;Segment
1;Asia;Oman;Female;October;1;;1;0;By Agency;Segment
1;Asia;Other countries in Asia;Female;October;1;;1;0;By Agency;Segment
1;Asia;Other countries in Middle East;Female;October;1;;1;0;By Agency;Segment
1;Asia;Philippines;Female;October;1;;1;0;By Agency;Segment
1;Asia;Quata;Female;October;1;;1;0;By Agency;Segment
1;Asia;Saudi Arabia;Female;October;1;;1;0;By Agency;Segment
1;Asia;Singapore;Female;October;1;;1;0;By Agency;Segment
1;Asia;South Korea;Female;October;1;;1;0;By Agency;Segment
1;Asia;Sudan;Female;October;1;;1;0;By Agency;Segment
1;Asia;Taiwan;Female;October;1;;1;366;By Agency;Segment
1;Asia;Turkey;Female;October;1;;1;0;By Agency;Segment
1;Asia;United Arab Emirate;Female;October;1;;1;0;By Agency;Segment
1;Asia;Vietnam;Female;October;1;;1;0;By Agency;Segment
1;Asia;Brunai;Female;September;1;;1;0;By Agency;Segment
1;Asia;Cambodia;Female;September;1;;1;0;By Agency;Segment
1;Asia;Hongkong;Female;September;1;;1;1;By Agency;Segment
1;Asia;Indonesia;Female;September;1;;1;0;By Agency;Segment
1;Asia;Isarel;Female;September;1;;1;0;By Agency;Segment
1;Asia;Japan;Female;September;1;;1;96;By Agency;Segment
1;Asia;Kuweit;Female;September;1;;1;0;By Agency;Segment
1;Asia;Laos;Female;September;1;;1;0;By Agency;Segment
1;Asia;Libea;Female;September;1;;1;0;By Agency;Segment
1;Asia;Malaysia;Female;September;1;;1;0;By Agency;Segment
1;Asia;Myanmar;Female;September;1;;1;0;By Agency;Segment
1;Asia;Oman;Female;September;1;;1;0;By Agency;Segment
1;Asia;Other countries in Asia;Female;September;1;;1;0;By Agency;Segment
1;Asia;Other countries in Middle East;Female;September;1;;1;0;By Agency;Segment
1;Asia;Philippines;Female;September;1;;1;0;By Agency;Segment
1;Asia;Quata;Female;September;1;;1;0;By Agency;Segment
1;Asia;Saudi Arabia;Female;September;1;;1;0;By Agency;Segment
1;Asia;Singapore;Female;September;1;;1;0;By Agency;Segment
1;Asia;South Korea;Female;September;1;;1;0;By Agency;Segment
1;Asia;Sudan;Female;September;1;;1;0;By Agency;Segment
1;Asia;Taiwan;Female;September;1;;1;424;By Agency;Segment
1;Asia;Turkey;Female;September;1;;1;0;By Agency;Segment
1;Asia;United Arab Emirate;Female;September;1;;1;0;By Agency;Segment
1;Asia;Vietnam;Female;September;1;;1;0;By Agency;Segment
1;Australia;Australia;Female;April;1;;1;0;By Agency;Segment
1;Australia;New Zealand;Female;April;1;;1;0;By Agency;Segment
1;Australia;Papua New Guinea;Female;April;1;;1;0;By Agency;Segment
1;Australia;Australia;Female;August;1;;1;0;By Agency;Segment
1;Australia;New Zealand;Female;August;1;;1;0;By Agency;Segment
1;Australia;Papua New Guinea;Female;August;1;;1;0;By Agency;Segment
1;Australia;Australia;Female;December;1;;1;0;By Agency;Segment
1;Australia;New Zealand;Female;December;1;;1;0;By Agency;Segment
1;Australia;Papua New Guinea;Female;December;1;;1;0;By Agency;Segment
1;Australia;Australia;Female;February;1;;1;0;By Agency;Segment
1;Australia;New Zealand;Female;February;1;;1;0;By Agency;Segment
1;Australia;Papua New Guinea;Female;February;1;;1;0;By Agency;Segment
1;Australia;Australia;Female;January;1;;1;0;By Agency;Segment
1;Australia;New Zealand;Female;January;1;;1;0;By Agency;Segment
1;Australia;Papua New Guinea;Female;January;1;;1;0;By Agency;Segment
1;Australia;Australia;Female;July;1;;1;0;By Agency;Segment
1;Australia;New Zealand;Female;July;1;;1;0;By Agency;Segment
1;Australia;Papua New Guinea;Female;July;1;;1;0;By Agency;Segment
1;Australia;Australia;Female;June;1;;1;;By Agency;Segment
1;Australia;Australia;Female;June;1;;1;0;By Agency;Segment
1;Australia;New Zealand;Female;June;1;;1;;By Agency;Segment
1;Australia;New Zealand;Female;June;1;;1;0;By Agency;Segment
1;Australia;Papua New Guinea;Female;June;1;;1;;By Agency;Segment
1;Australia;Papua New Guinea;Female;June;1;;1;0;By Agency;Segment
1;Australia;Australia;Female;March;1;;1;0;By Agency;Segment
1;Australia;New Zealand;Female;March;1;;1;0;By Agency;Segment
1;Australia;Papua New Guinea;Female;March;1;;1;0;By Agency;Segment
1;Australia;Australia;Female;May;1;;1;0;By Agency;Segment
1;Australia;New Zealand;Female;May;1;;1;0;By Agency;Segment
1;Australia;Papua New Guinea;Female;May;1;;1;0;By Agency;Segment
1;Australia;Australia;Female;November;1;;1;0;By Agency;Segment
1;Australia;New Zealand;Female;November;1;;1;0;By Agency;Segment
1;Australia;Papua New Guinea;Female;November;1;;1;0;By Agency;Segment
1;Australia;Australia;Female;October;1;;1;0;By Agency;Segment
1;Australia;New Zealand;Female;October;1;;1;0;By Agency;Segment
1;Australia;Papua New Guinea;Female;October;1;;1;0;By Agency;Segment
1;Australia;Australia;Female;September;1;;1;0;By Agency;Segment
1;Australia;New Zealand;Female;September;1;;1;0;By Agency;Segment
1;Australia;Papua New Guinea;Female;September;1;;1;0;By Agency;Segment
1;Europe;Algeria;Female;April;1;;1;0;By Agency;Segment
1;Europe;Bahrain;Female;April;1;;1;0;By Agency;Segment
1;Europe;Denmark;Female;April;1;;1;0;By Agency;Segment
1;Europe;England;Female;April;1;;1;1;By Agency;Segment
1;Europe;Finland;Female;April;1;;1;0;By Agency;Segment
1;Europe;Germany;Female;April;1;;1;0;By Agency;Segment
1;Europe;Italy;Female;April;1;;1;0;By Agency;Segment
1;Europe;Russia;Female;April;1;;1;0;By Agency;Segment
1;Europe;Sweden;Female;April;1;;1;0;By Agency;Segment
1;Europe;Algeria;Female;August;1;;1;0;By Agency;Segment
1;Europe;Bahrain;Female;August;1;;1;0;By Agency;Segment
1;Europe;Denmark;Female;August;1;;1;0;By Agency;Segment
1;Europe;England;Female;August;1;;1;3;By Agency;Segment
1;Europe;Finland;Female;August;1;;1;0;By Agency;Segment
1;Europe;Germany;Female;August;1;;1;0;By Agency;Segment
1;Europe;Italy;Female;August;1;;1;0;By Agency;Segment
1;Europe;Russia;Female;August;1;;1;0;By Agency;Segment
1;Europe;Sweden;Female;August;1;;1;0;By Agency;Segment
1;Europe;Algeria;Female;December;1;;1;0;By Agency;Segment
1;Europe;Bahrain;Female;December;1;;1;0;By Agency;Segment
1;Europe;Denmark;Female;December;1;;1;0;By Agency;Segment
1;Europe;England;Female;December;1;;1;6;By Agency;Segment
1;Europe;Finland;Female;December;1;;1;0;By Agency;Segment
1;Europe;Germany;Female;December;1;;1;0;By Agency;Segment
1;Europe;Italy;Female;December;1;;1;0;By Agency;Segment
1;Europe;Russia;Female;December;1;;1;0;By Agency;Segment
1;Europe;Sweden;Female;December;1;;1;0;By Agency;Segment
1;Europe;Algeria;Female;February;1;;1;0;By Agency;Segment
1;Europe;Bahrain;Female;February;1;;1;0;By Agency;Segment
1;Europe;Denmark;Female;February;1;;1;0;By Agency;Segment
1;Europe;England;Female;February;1;;1;0;By Agency;Segment
1;Europe;Finland;Female;February;1;;1;0;By Agency;Segment
1;Europe;Germany;Female;February;1;;1;0;By Agency;Segment
1;Europe;Italy;Female;February;1;;1;0;By Agency;Segment
1;Europe;Russia;Female;February;1;;1;0;By Agency;Segment
1;Europe;Sweden;Female;February;1;;1;0;By Agency;Segment
1;Europe;Algeria;Female;January;1;;1;0;By Agency;Segment
1;Europe;Bahrain;Female;January;1;;1;0;By Agency;Segment
1;Europe;Denmark;Female;January;1;;1;0;By Agency;Segment
1;Europe;England;Female;January;1;;1;1;By Agency;Segment
1;Europe;Finland;Female;January;1;;1;0;By Agency;Segment
1;Europe;Germany;Female;January;1;;1;0;By Agency;Segment
1;Europe;Italy;Female;January;1;;1;0;By Agency;Segment
1;Europe;Russia;Female;January;1;;1;0;By Agency;Segment
1;Europe;Sweden;Female;January;1;;1;0;By Agency;Segment
1;Europe;Algeria;Female;July;1;;1;0;By Agency;Segment
1;Europe;Bahrain;Female;July;1;;1;0;By Agency;Segment
1;Europe;Denmark;Female;July;1;;1;0;By Agency;Segment
1;Europe;England;Female;July;1;;1;3;By Agency;Segment
1;Europe;Finland;Female;July;1;;1;0;By Agency;Segment
1;Europe;Germany;Female;July;1;;1;0;By Agency;Segment
1;Europe;Italy;Female;July;1;;1;0;By Agency;Segment
1;Europe;Russia;Female;July;1;;1;0;By Agency;Segment
1;Europe;Sweden;Female;July;1;;1;0;By Agency;Segment
1;Europe;Algeria;Female;June;1;;1;;By Agency;Segment
1;Europe;Algeria;Female;June;1;;1;0;By Agency;Segment
1;Europe;Bahrain;Female;June;1;;1;;By Agency;Segment
1;Europe;Bahrain;Female;June;1;;1;0;By Agency;Segment
1;Europe;Denmark;Female;June;1;;1;;By Agency;Segment
1;Europe;Denmark;Female;June;1;;1;0;By Agency;Segment
1;Europe;England;Female;June;1;;1;;By Agency;Segment
1;Europe;England;Female;June;1;;1;2;By Agency;Segment
1;Europe;Finland;Female;June;1;;1;;By Agency;Segment
1;Europe;Finland;Female;June;1;;1;0;By Agency;Segment
1;Europe;Germany;Female;June;1;;1;;By Agency;Segment
1;Europe;Germany;Female;June;1;;1;0;By Agency;Segment
1;Europe;Italy;Female;June;1;;1;;By Agency;Segment
1;Europe;Italy;Female;June;1;;1;0;By Agency;Segment
1;Europe;Russia;Female;June;1;;1;;By Agency;Segment
1;Europe;Russia;Female;June;1;;1;0;By Agency;Segment
1;Europe;Sweden;Female;June;1;;1;;By Agency;Segment
1;Europe;Sweden;Female;June;1;;1;0;By Agency;Segment
1;Europe;Algeria;Female;March;1;;1;0;By Agency;Segment
1;Europe;Bahrain;Female;March;1;;1;0;By Agency;Segment
1;Europe;Denmark;Female;March;1;;1;0;By Agency;Segment
1;Europe;England;Female;March;1;;1;1;By Agency;Segment
1;Europe;Finland;Female;March;1;;1;0;By Agency;Segment
1;Europe;Germany;Female;March;1;;1;0;By Agency;Segment
1;Europe;Italy;Female;March;1;;1;0;By Agency;Segment
1;Europe;Russia;Female;March;1;;1;0;By Agency;Segment
1;Europe;Sweden;Female;March;1;;1;0;By Agency;Segment
1;Europe;Algeria;Female;May;1;;1;0;By Agency;Segment
1;Europe;Bahrain;Female;May;1;;1;1;By Agency;Segment
1;Europe;Denmark;Female;May;1;;1;0;By Agency;Segment
1;Europe;England;Female;May;1;;1;5;By Agency;Segment
1;Europe;Finland;Female;May;1;;1;0;By Agency;Segment
1;Europe;Germany;Female;May;1;;1;0;By Agency;Segment
1;Europe;Italy;Female;May;1;;1;0;By Agency;Segment
1;Europe;Russia;Female;May;1;;1;0;By Agency;Segment
1;Europe;Sweden;Female;May;1;;1;0;By Agency;Segment
1;Europe;Algeria;Female;November;1;;1;0;By Agency;Segment
1;Europe;Bahrain;Female;November;1;;1;0;By Agency;Segment
1;Europe;Denmark;Female;November;1;;1;0;By Agency;Segment
1;Europe;England;Female;November;1;;1;1;By Agency;Segment
1;Europe;Finland;Female;November;1;;1;0;By Agency;Segment
1;Europe;Germany;Female;November;1;;1;0;By Agency;Segment
1;Europe;Italy;Female;November;1;;1;0;By Agency;Segment
1;Europe;Russia;Female;November;1;;1;0;By Agency;Segment
1;Europe;Sweden;Female;November;1;;1;0;By Agency;Segment
